rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id,text
rec-1940-dup-2,emiixy,leslie,37,medley dtreet,tamar arcade,athelstone,4380,sa,19900328,5815613,emiixy leslie medley dtreet tamar arcade athelstone 4380 sa 19900328
rec-386-org,mikhayla,staude,10,onkaparinga crescent,nullo mntain,trentham,2211,tas,19111004,2821444,mikhayla staude onkaparinga crescent nullo mntain trentham 2211 tas 19111004
rec-1686-dup-0,alexandra,ferirs,61,mount beevor,gledden street,tatyra,3658,nsw,19790807,7258596,alexandra ferirs mount beevor gledden street tatyra 3658 nsw 19790807
rec-262-dup-3,cha rles,trevorrow,20,duggan dtreet,,whitebridge,5473,vic,19721022,5211176,cha rles trevorrow duggan dtreet  whitebridge 5473 vic 19721022
rec-883-dup-0,thomas,curthoys,5,lawrence crescent,,williamstown,3152,qld,19171213,1060104,thomas curthoys lawrence crescent  williamstown 3152 qld 19171213
rec-1474-org,oscar,goldsworthy,87,waller crescent,riversdale caravan park,bossley park,2037,wa,19160410,4576980,oscar goldsworthy waller crescent riversdale caravan park bossley park 2037 wa 19160410
rec-466-org,alex,macgowan,569,knox street,,hazelbrook,2067,act,19731006,3829141,alex macgowan knox street  hazelbrook 2067 act 19731006
rec-1029-dup-2,annalise,stephenson,81,rose scott circuit,cordoba manor,ashfoeld,4226,vic,19461101,4783085,annalise stephenson rose scott circuit cordoba manor ashfoeld 4226 vic 19461101
rec-1573-dup-0,talih,lowe,,rayment place,colbin park,edithvale,2346,sa,19090206,4605726,talih lowe rayment place colbin park edithvale 2346 sa 19090206
rec-842-org,chelsea,schoebinger,72,mayo street,winteriga,ringwood east,3352,qld,19280930,3488070,chelsea schoebinger mayo street winteriga ringwood east 3352 qld 19280930
rec-673-dup-1,seamus,collnison,5,southwelrl street,,winthrop,3166,nsw,19820510,6923387,seamus collnison southwelrl street  winthrop 3166 nsw 19820510
rec-1489-dup-0,sam,berry,3,tenison-woopds circuit,,ashfield,6169,nsw,19780527,6459366,sam berry tenison-woopds circuit  ashfield 6169 nsw 19780527
rec-451-org,finn,bishop,37,bertel crescent,meemar,new farm,3021,nsw,19231205,5327827,finn bishop bertel crescent meemar new farm 3021 nsw 19231205
rec-1668-org,emmerson,lock,5,burnie street,gordale,thursday island,3147,vic,19211129,3901477,emmerson lock burnie street gordale thursday island 3147 vic 19211129
rec-1316-dup-2,william,bracci,13,hann street,upper flat,camp hill,2514,nsw,19470617,7315857,william bracci hann street upper flat camp hill 2514 nsw 19470617
rec-456-org,joshua,green,17,maddock place,lypiatt,edgecliff,6244,qld,19790110,4331997,joshua green maddock place lypiatt edgecliff 6244 qld 19790110
rec-318-dup-2,bryce,rees,16,meldrumstreet,rp 1 55232,arana hills,3128,nsw,19440613,4164990,bryce rees meldrumstreet rp 1 55232 arana hills 3128 nsw 19440613
rec-1637-dup-1,,zierholz,55,manifold place,beltrasna angus stud,barrackpheights,5520,vic,19661015,7022760, zierholz manifold place beltrasna angus stud barrackpheights 5520 vic 19661015
rec-1616-dup-2,joshua,,90,david street,,longjetty,6630,nsw,19410614,7166687,joshua  david street  longjetty 6630 nsw 19410614
rec-928-dup-0,miaq,tamasasukas,11,rollstonstreet,riverviewt erraces,northbridge,6147,nsw,19060711,5670356,miaq tamasasukas rollstonstreet riverviewt erraces northbridge 6147 nsw 19060711
rec-927-org,lucinda,nguyen,131,tate street,cygnet river schoolhouse,surrey hills,4103,qld,19741006,3028286,lucinda nguyen tate street cygnet river schoolhouse surrey hills 4103 qld 19741006
rec-1199-org,jack,saccardo,296,marsden street,pegg's creek,belconnen,2026,nsw,19201129,5032448,jack saccardo marsden street pegg's creek belconnen 2026 nsw 19201129
rec-781-org,lily,manfield,10,cambage street,fairlight,harbord,3028,vic,19370630,3130875,lily manfield cambage street fairlight harbord 3028 vic 19370630
rec-448-org,jacob,capel,151,elvire place,burnie thompson park,jacana,4121,vic,19890817,9467362,jacob capel elvire place burnie thompson park jacana 4121 vic 19890817
rec-1030-org,emma,crossman,53,mcdowall place,kellhaven,tara,5608,vic,19391027,3561186,emma crossman mcdowall place kellhaven tara 5608 vic 19391027
rec-623-dup-3,callum,camens,35,latchford street,northwest meidlal centre,cloverdale,2481,tas,19810925,5181189,callum camens latchford street northwest meidlal centre cloverdale 2481 tas 19810925
rec-84-dup-0,mesgan,mcphie,3,groom street,wonba,box hill south,4350,qld,19391002,7916971,mesgan mcphie groom street wonba box hill south 4350 qld 19391002
rec-642-dup-0,katelyn,colegamte,55,fiveasah street,,londonderry,2195,nsw,19280828,4406021,katelyn colegamte fiveasah street  londonderry 2195 nsw 19280828
rec-1786-dup-0,liam,pulford,6,theodore street,tarwyn prk,penrith,4816,qld,19700908,6254692,liam pulford theodore street tarwyn prk penrith 4816 qld 19700908
rec-789-dup-1,isabelle,chittlebrough,4,burrinjuck crescent,goldview,port macquarie,2466,nsw,19470725,3979337,isabelle chittlebrough burrinjuck crescent goldview port macquarie 2466 nsw 19470725
rec-1409-org,amy,barton-ancliffe,1,maitland street,dananbilla,mcmahons point,0830,vic,19290104,6730658,amy barton-ancliffe maitland street dananbilla mcmahons point 0830 vic 19290104
rec-972-dup-1,joshua,torzillo,92,maclaurin crescent,glub bamn,hawthorn,2148,nsw,19290709,1090709,joshua torzillo maclaurin crescent glub bamn hawthorn 2148 nsw 19290709
rec-1975-dup-0,alisa,marous,13,algan street,belvedere,bal lina,3274,qld,19061125,7818366,alisa marous algan street belvedere bal lina 3274 qld 19061125
rec-1101-org,brooke,brain,82,florence taylor street,shadoof lodge,lilli pilli,4869,nsw,19611223,9562116,brooke brain florence taylor street shadoof lodge lilli pilli 4869 nsw 19611223
rec-950-org,david,kentsch,210,stockdale street,rowethorpe court units,ivanhoe,4069,vic,19840130,9252152,david kentsch stockdale street rowethorpe court units ivanhoe 4069 vic 19840130
rec-476-dup-1,spencxr,royans,24,yarra srteet,katalina f orrest,taree,3820,act,,8155837,spencxr royans yarra srteet katalina f orrest taree 3820 act 
rec-1239-org,georgia,mason,7,ashby circuit,sheep station,oakleigh,2106,nsw,19740809,6257051,georgia mason ashby circuit sheep station oakleigh 2106 nsw 19740809
rec-1071-dup-0,mya,tylkowski,23,ashburton circuit,the market place,st peters,2570,nsw,19290421,9384379,mya tylkowski ashburton circuit the market place st peters 2570 nsw 19290421
rec-765-dup-2,,wyllie,4,folingsby street,,woodcroft,3196,sa,19521130,6347027, wyllie folingsby street  woodcroft 3196 sa 19521130
rec-274-dup-0,charlotte,orchard,14,dickinson street,,narellan,4515,wa,19850330,3193520,charlotte orchard dickinson street  narellan 4515 wa 19850330
rec-1834-dup-2,adam,weaver,8,colvin street,,albury,6084,,19181111,9473856,adam weaver colvin street  albury 6084  19181111
rec-819-dup-0,tara,dixon,25,goldstein crescent,eldwcik,figtree,2428,qld,19200105,5335030,tara dixon goldstein crescent eldwcik figtree 2428 qld 19200105
rec-102-dup-0,challenor,nathqn,1,wellingtonb street,myona,cronulla,5109,vic,19600213,2694239,challenor nathqn wellingtonb street myona cronulla 5109 vic 19600213
rec-528-org,rosie,rundle,50,sturt avenue,talonmane,bundaberg,2263,nt,19751109,9092692,rosie rundle sturt avenue talonmane bundaberg 2263 nt 19751109
rec-803-dup-1,white,jscob,24,hacke place,belgrade tpark,bayvie wheights,2229,vic,19590228,8872731,white jscob hacke place belgrade tpark bayvie wheights 2229 vic 19590228
rec-595-dup-2,lowe,harley,3,fox place,cooee palms,gerogery,4702,nt,19291003,1515266,lowe harley fox place cooee palms gerogery 4702 nt 19291003
rec-1417-dup-3,kobe,georghe,19,tenison-woods circuit,cliff house 2,frankston,3028,qld,19960914,8823656,kobe georghe tenison-woods circuit cliff house 2 frankston 3028 qld 19960914
rec-905-dup-0,kylvie,koziol,16,wolffcrescent,brentwoo e vlge,kurrajong heights,3153,vic,19320079,9336502,kylvie koziol wolffcrescent brentwoo e vlge kurrajong heights 3153 vic 19320079
rec-1050-dup-1,jenna,paslic,679,tarana street,mallanganee,osbor ne,4342,vic,19541124,7730932,jenna paslic tarana street mallanganee osbor ne 4342 vic 19541124
rec-1034-org,erin,maynard,14,wilshire street,warialda,little river,2777,vic,19970430,7429462,erin maynard wilshire street warialda little river 2777 vic 19970430
rec-1814-org,miller,egan,162,fergusson crescent,john flynn medical centre,como,2580,nsw,19700305,5022596,miller egan fergusson crescent john flynn medical centre como 2580 nsw 19700305
rec-356-org,samantha,doblinger,7,bangalay crescent,the hammond village,deer park,4380,nsw,19131222,1907245,samantha doblinger bangalay crescent the hammond village deer park 4380 nsw 19131222
rec-111-dup-0,morrison,jasmine,1,methven lpace,armidale,point lonsdale,3218,wa,19760810,1195414,morrison jasmine methven lpace armidale point lonsdale 3218 wa 19760810
rec-577-dup-0,hugo,manson,31,cox street,milpara,elwood,2530,qld,19321204,2042233,hugo manson cox street milpara elwood 2530 qld 19321204
rec-976-dup-1,keeoin,stephenson,53,albermarle place,kyeema,beaumaris,4506,wa,19100920,7236512,keeoin stephenson albermarle place kyeema beaumaris 4506 wa 19100920
rec-1243-org,isabella,millar,34,sherwood circuit,jasmine lodge,east maitland,4055,vic,19401025,5762876,isabella millar sherwood circuit jasmine lodge east maitland 4055 vic 19401025
rec-458-org,timothy,broadby,1,marengo place,lewin lodge,leonards hill,2770,qld,19670530,3863457,timothy broadby marengo place lewin lodge leonards hill 2770 qld 19670530
rec-58-dup-1,jasmine,campbell,639,rawlings place,donald coburn lodg,alice springs,2750,as,19550613,8692804,jasmine campbell rawlings place donald coburn lodg alice springs 2750 as 19550613
rec-109-dup-1,sophie,reid,3,hawkins close,greenhills,toowong,2276,wa,19210624,9022097,sophie reid hawkins close greenhills toowong 2276 wa 19210624
rec-1694-dup-3,michadl,wuchatsch,41,meehan garden,medical c entre,dianella,4707,wa,19190110,1614304,michadl wuchatsch meehan garden medical c entre dianella 4707 wa 19190110
rec-1376-org,aidan,nguyen,8,jerrabomberra avenue,brentwood village,broome,4022,vic,19011002,5998380,aidan nguyen jerrabomberra avenue brentwood village broome 4022 vic 19011002
rec-1009-dup-0,alex,kranz,961,ogden close,aintree,kirribilli,5290,vic,19951022,8620763,alex kranz ogden close aintree kirribilli 5290 vic 19951022
rec-380-dup-2,oliver,bendpyk,42,tallara parkway,yarra bin,queenscliff,2148,vic,19100310,5851063,oliver bendpyk tallara parkway yarra bin queenscliff 2148 vic 19100310
rec-12-dup-3,barhaby,siggyins,51,hurley street,lakes retiremnet estate,kempsye,5162,vic,19981021,5752610,barhaby siggyins hurley street lakes retiremnet estate kempsye 5162 vic 19981021
rec-121-dup-2,william,shepherd,17,annesley,horsley crescent,clayton,2203,qld,19220707,8560358,william shepherd annesley horsley crescent clayton 2203 qld 19220707
rec-1084-dup-0,aaliyth,papageorgiou,30,elimatta street,glevniew,woollahra,4051,nsw,19980305,9041936,aaliyth papageorgiou elimatta street glevniew woollahra 4051 nsw 19980305
rec-725-dup-2,victoria,pulfojrd,7,summerville crescent,,black rock,2315,vic,19240707,6151307,victoria pulfojrd summerville crescent  black rock 2315 vic 19240707
rec-6-dup-0,kayne,dunnicliff,168,bursaria street,,leeton,2621,nsw,19340427,3871397,kayne dunnicliff bursaria street  leeton 2621 nsw 19340427
rec-475-dup-2,sara,burnell,30,adkinson close,leith,auburn,4558,qld,19360319,9860719,sara burnell adkinson close leith auburn 4558 qld 19360319
rec-432-dup-0,andrew,radic,116,anembo street,apt 312 thw rock wall,nedlands,4702,nsw,19460513,1862712,andrew radic anembo street apt 312 thw rock wall nedlands 4702 nsw 19460513
rec-736-org,jasper,mcwhirter-whitlock,57,daley crescent,cheviot hills,armidale,5048,qld,19530402,5002405,jasper mcwhirter-whitlock daley crescent cheviot hills armidale 5048 qld 19530402
rec-1088-org,thomas,nel,4,hopegood place,kordella park,freshwater,7054,vic,19480712,7889710,thomas nel hopegood place kordella park freshwater 7054 vic 19480712
rec-374-dup-1,holly,webb,21,vansittart crescent,mannafields farm,coomalo,3047,nsw,19361103,6664841,holly webb vansittart crescent mannafields farm coomalo 3047 nsw 19361103
rec-823-dup-0,nicole,brooker,,mctaggart crescent,moaa,hamilton,3044,nsw,,6831450,nicole brooker mctaggart crescent moaa hamilton 3044 nsw 
rec-314-dup-1,harrison,campain,34,ossap l ace,,mooroolbark,6155,vic,19870409,4394472,harrison campain ossap l ace  mooroolbark 6155 vic 19870409
rec-376-org,catherine,matthews,12,abrahams crescent,the stables,beecroft,4225,vic,19810321,4030528,catherine matthews abrahams crescent the stables beecroft 4225 vic 19810321
rec-933-org,madison,white,18,enright crescent,mystra,invermay,3081,wa,19071011,9715765,madison white enright crescent mystra invermay 3081 wa 19071011
rec-1420-dup-0,ned,george,4,colborne place,rosegdale,maryborough,2222,wa,19290715,5389901,ned george colborne place rosegdale maryborough 2222 wa 19290715
rec-387-dup-0,jayden,millar,8,jardine s treet,rocklea,penshurst,2069,sa,19670521,4322749,jayden millar jardine s treet rocklea penshurst 2069 sa 19670521
rec-1335-dup-2,nicholas,cavanaugh,9,canberra hse,rodway street,cronulla,3130,wa,19560111,2181923,nicholas cavanaugh canberra hse rodway street cronulla 3130 wa 19560111
rec-951-org,rachel,singleton,80,verbrugghen street,rio rita caravn park,largs,5021,vic,19030715,6508426,rachel singleton verbrugghen street rio rita caravn park largs 5021 vic 19030715
rec-503-dup-3,brooke,ryan,46,hodgson crescent,karatl a park,sale,3055,nsw,19830207,8078326,brooke ryan hodgson crescent karatl a park sale 3055 nsw 19830207
rec-1574-dup-0,travis,gearamn,12,birdwood qtreet,,chatham,5353,nsw,19461203,9247527,travis gearamn birdwood qtreet  chatham 5353 nsw 19461203
rec-1473-dup-2,jesse,rocca,33,baldwin drive,,mansfield,2500,nsw,19760607,9948416,jesse rocca baldwin drive  mansfield 2500 nsw 19760607
rec-1119-dup-0,alex-arose,smithson,389,miller street,brighg view,albury,3212,qld,19741012,2875274,alex-arose smithson miller street brighg view albury 3212 qld 19741012
rec-707-dup-0,amelia,struck,13,winser crescent,,coffs harbour,2250,vic,19640311,7848066,amelia struck winser crescent  coffs harbour 2250 vic 19640311
rec-135-dup-0,charlie,pampiln,9,werriwa crescent,inglleood,lymwood,4101,,19891125,2631349,charlie pampiln werriwa crescent inglleood lymwood 4101  19891125
rec-1167-org,eliza,wotton,17,crozier circuit,raffa estate,the hummock,3072,vic,19260820,9804852,eliza wotton crozier circuit raffa estate the hummock 3072 vic 19260820
rec-34-org,erin,green,6,len waters street,panaroo farm,torquay,5601,qld,19480705,6217407,erin green len waters street panaroo farm torquay 5601 qld 19480705
rec-1960-dup-2,isabella,white,74,beasley sreet,short st (cnr first av e) & albion park r,para hills,3149,sa,19380127,1518649,isabella white beasley sreet short st (cnr first av e) & albion park r para hills 3149 sa 19380127
rec-624-dup-2,xavier,jardine,61,lanleysquare,,normanton,2580,act,19331130,1885743,xavier jardine lanleysquare  normanton 2580 act 19331130
rec-394-dup-2,sophie,mccarthy,17,collings street,balala sattion,blakehurst,2913,qld,19280419,1582861,sophie mccarthy collings street balala sattion blakehurst 2913 qld 19280419
rec-202-dup-4,elizaseth,stephneson,56,hallenclose,warra,kununurra,4127,nsw,19121119,4481230,elizaseth stephneson hallenclose warra kununurra 4127 nsw 19121119
rec-1042-org,kiandra,cowle,2,gatliff place,rustenburg sth,girgarre,3995,qld,19801125,3328205,kiandra cowle gatliff place rustenburg sth girgarre 3995 qld 19801125
rec-379-org,emiily,webb,42,stewart crescent,,dapto,2153,vic,19501128,3138809,emiily webb stewart crescent  dapto 2153 vic 19501128
rec-623-dup-1,callum,philps,35,latchford street,northwest medkcal centre,cloverdale,2491,tas,19810925,5181189,callum philps latchford street northwest medkcal centre cloverdale 2491 tas 19810925
rec-0-org,jinni,dreyer,11,were street,marriott downs,south melbourne,3172,nsw,19420127,3787407,jinni dreyer were street marriott downs south melbourne 3172 nsw 19420127
rec-1640-org,jacob,rees,18,beazley crescent,wiluna,thornbury,3134,nsw,19580902,9679326,jacob rees beazley crescent wiluna thornbury 3134 nsw 19580902
rec-325-org,abby,ballantyne,7,reveley crescent,narek,mount evelyn,3021,nsw,19530808,5179699,abby ballantyne reveley crescent narek mount evelyn 3021 nsw 19530808
rec-1278-dup-1,chevonne,o'day,115,,woodleigh,woodlands,3179,nsw,19060726,9669480,chevonne o'day  woodleigh woodlands 3179 nsw 19060726
rec-784-dup-3,bianca,matthews,5,wentworth avenue,mt pleasant,toowoomba,6473,nsw,19140128,1935299,bianca matthews wentworth avenue mt pleasant toowoomba 6473 nsw 19140128
rec-1561-org,lara,slape,11,lamington street,rosehill,albany creek,6020,wa,19010927,2204911,lara slape lamington street rosehill albany creek 6020 wa 19010927
rec-428-org,katelin,voy,6,nott street,,graceville,4879,vic,19511208,3546400,katelin voy nott street  graceville 4879 vic 19511208
rec-576-dup-3,jessica,smallacombe,43,eve pllace,,nunawading,5540,vic,19060713,6942191,jessica smallacombe eve pllace  nunawading 5540 vic 19060713
rec-912-org,harrison,stanley,,majura road,goughs bay,bayswater,2117,wa,19511004,1301653,harrison stanley majura road goughs bay bayswater 2117 wa 19511004
